"","b_Nu_Intercept","b_eta_Intercept","b_tau_Intercept","b_rho_Intercept","sd_group__Nu_Intercept","sd_group__eta_Intercept","sd_group__tau_Intercept","sd_group__rho_Intercept","sigma","r_group__Nu.h15.Intercept.","r_group__Nu.h16.Intercept.","r_group__eta.h15.Intercept.","r_group__eta.h16.Intercept.","r_group__tau.h15.Intercept.","r_group__tau.h16.Intercept.","r_group__rho.h15.Intercept.","r_group__rho.h16.Intercept.","lp__"
"3231",-1.21194,0.997033,0.436347,1.04706,1.79263,0.205315,2.05613,0.434192,0,-0.137536,1.9892,0.387865,-0.0347505,-3.4284,-0.946924,-0.0912278,-0.200171,-145.939
"3232",-0.831167,0.961053,0.630872,1.03216,1.37597,0.195582,2.96293,0.656623,0,-0.551379,1.5101,0.427131,-0.00413767,-3.90244,-1.15798,-0.0459991,-0.188062,-147.443
"3233",-0.830175,0.990174,0.944054,1.36848,1.14826,0.168407,2.78904,0.608395,0,-0.629156,1.37281,0.387375,-0.02432,-3.9053,-1.55654,-0.423731,-0.480684,-147.439
"3234",-0.0781986,1.21876,-0.76867,1.21293,1.59845,0.140817,1.65323,0.740815,0,-1.48677,0.630543,0.171308,-0.256638,-2.42141,0.202964,-0.236171,-0.354116,-144.354
"3235",-0.243104,1.27666,-0.95364,0.900984,1.07001,0.13192,2.67373,0.601964,0,-1.36689,0.855917,0.101273,-0.314859,-2.22945,0.389143,0.0642368,-0.0383684,-145.889
"3236",0.179495,1.32642,-1.41129,0.840874,1.35546,0.153219,2.59829,0.259877,0,-2.72486,0.396754,0.0664415,-0.360112,-2.13085,0.851219,0.149444,0.0213729,-148.162
"3237",-0.637247,1.28461,-1.00615,0.784512,1.45924,0.352921,1.9626,0.168088,0,-1.61966,1.24296,0.107867,-0.325416,-2.47599,0.477362,0.205673,0.0525443,-145.079
"3238",0.10041,1.22127,-1.61531,1.07215,0.595149,0.194993,1.65403,0.441531,0,-1.20577,0.49071,0.162992,-0.25511,-1.39496,1.01895,-0.107248,-0.187593,-148.082
"3239",0.884415,1.16376,-1.04769,0.712804,1.75143,0.455795,0.962792,0.239586,0,-1.98887,-0.210886,0.19662,-0.206633,-1.62939,0.561132,0.189523,0.1051,-146.296
"3240",-0.427398,1.43215,-1.41734,0.861446,0.948656,0.18055,0.832406,0.0623502,0,-1.03469,0.859653,-0.0425007,-0.458754,-1.64516,0.785262,0.102384,0.0340142,-153.239
"3241",0.915276,1.231,-0.960802,0.932468,2.08501,0.172439,0.9418,0.305743,0,-3.12805,-0.442838,0.152281,-0.264227,-2.2526,0.33115,0.0280261,-0.0427586,-149.759
"3242",-0.457672,0.826205,-0.676719,0.893845,1.12138,0.219864,1.04518,0.0768158,0,-1.04996,0.939867,0.563368,0.147709,-2.41241,0.0511699,0.0712494,0.00344622,-150.694
"3243",-0.77603,0.828264,0.141721,0.838367,1.49905,0.25541,1.34804,0.0982728,0,-1.13145,1.38211,0.578646,0.131097,-3.66988,-0.67518,0.174764,0.00242448,-151.616
"3244",-0.194321,0.950485,0.896017,0.913612,2.39687,0.666805,1.4042,0.0757354,0,-2.04461,0.901502,0.442776,0.00110864,-4.43025,-1.39687,0.0821435,-0.0898179,-149.714
"3245",0.00567581,0.0961069,0.0347376,0.938389,2.46335,1.0025,1.19641,0.0466346,0,-2.57775,0.665618,1.3024,0.862796,-3.47278,-0.581159,0.0484361,-0.0837453,-148.27
"3246",-0.0383567,1.02838,-1.44408,0.931165,1.75635,0.218977,1.10391,0.0736399,0,-1.78533,0.680884,0.36044,-0.0668609,-1.764,0.911792,0.04167,-0.0849381,-144.933
"3247",0.602013,1.22703,-1.77823,0.89589,1.09193,0.200737,1.208,0.0594058,0,-2.34064,0.0844174,0.168047,-0.26707,-1.52145,1.2596,0.090052,-0.0540666,-148.469
"3248",0.680078,1.18309,-1.31228,0.895926,1.25118,0.182778,1.10276,0.0491805,0,-2.78326,-0.0797302,0.20205,-0.21974,-1.99412,0.753334,0.0779835,-0.0365784,-148.947
"3249",1.06159,1.08364,-1.53328,0.885459,1.1663,0.196731,1.13086,0.0923941,0,-2.49842,-0.297151,0.307882,-0.132372,-1.6234,1.04732,0.0906542,-0.0652197,-149.277
"3250",0.922332,1.06449,-1.48169,0.896773,1.11406,0.180864,1.04431,0.0528712,0,-2.31844,-0.20052,0.31977,-0.102303,-1.50705,0.948956,0.0581075,-0.0422243,-148.623
"3251",0.987415,0.965146,-1.75386,0.892349,1.30639,0.191407,1.06023,0.053484,0,-2.41477,-0.415316,0.421929,-0.00402164,-1.29847,1.21387,0.0702102,-0.0479302,-149.85
"3252",-0.983471,1.18255,-0.608747,0.863754,1.0832,0.188051,1.06803,0.0682913,0,-1.36069,1.79595,0.213749,-0.22953,-2.77561,0.148661,0.118811,-0.0516242,-151.755
"3253",-1.15008,1.18317,-0.776997,0.877567,1.07077,0.18621,1.00849,0.0863695,0,-0.732135,1.96884,0.201915,-0.229916,-2.3563,0.315455,0.0857344,-0.0641114,-150.98
"3254",-0.905727,1.15628,-0.706617,0.931508,0.670559,0.227145,1.32028,0.0801095,0,-0.849374,1.4769,0.24049,-0.194079,-2.62225,0.143466,0.0572506,-0.0742782,-149.186
"3255",-0.442516,0.986517,-1.036,0.982462,1.17138,0.441491,1.31691,0.0702989,0,-2.27584,0.92881,0.41698,-0.0179205,-2.65316,0.458896,0.0258331,-0.118754,-149.315
"3256",-0.559242,1.13175,-0.761925,0.810817,0.952729,0.426593,1.0685,0.0864292,0,-0.650032,1.3557,0.239437,-0.184546,-2.00945,0.316343,0.109893,-0.0142675,-149.501
"3257",-0.973778,1.29061,-1.10564,0.846283,1.75911,0.527211,1.43516,0.0820851,0,-0.456826,1.56234,0.106842,-0.324485,-2.12594,0.526248,0.143755,0.028431,-147.022
"3258",-0.0528431,1.12544,0.217478,0.817591,1.1005,0.338267,1.69715,0.0734983,0,-2.13358,0.753803,0.270919,-0.163045,-3.66182,-0.73701,0.173538,0.0295485,-148.218
"3259",-0.48024,0.877008,0.554547,0.844064,1.4342,0.679056,1.94563,0.0627655,0,-2.02734,1.17903,0.511503,0.0828867,-4.02147,-1.10513,0.141113,0.0164531,-148.492
"3260",0.395008,0.00179443,-1.88479,0.847505,1.72991,1.041,1.60723,0.072375,0,-1.886,0.256897,1.37757,0.960885,-1.07114,1.34567,0.098689,0.00725768,-145.313
"3261",0.483133,1.1164,0.523508,0.620881,0.953592,0.380644,1.38089,0.261471,0,-1.61662,0.321695,0.270749,-0.164022,-3.54026,-0.951715,0.343289,0.166842,-150.84
"3262",-0.241583,0.967663,-0.814341,0.850333,1.02452,1.04377,2.21674,0.0679475,0,-1.08568,0.846444,0.394787,-0.00413055,-1.84558,0.25711,0.0473582,0.0120053,-148.428
"3263",-0.816245,1.18511,-0.514582,0.91779,0.927289,1.10141,2.05413,0.0880871,0,-0.833349,1.17668,0.181491,-0.21023,-2.38286,-0.12453,0.006561,-0.0236347,-149.598
"3264",-1.07802,1.26753,-0.575061,0.932682,1.19499,1.0119,2.45067,0.077583,0,-0.567414,1.68602,0.110885,-0.294969,-2.47675,-0.0530582,0.0172361,-0.0254115,-148.116
"3265",-0.0689109,0.614218,-0.961484,0.967493,1.13605,1.40297,1.21574,0.0992529,0,-1.51677,0.713364,0.756882,0.348569,-1.9196,0.442935,-0.0381986,-0.12913,-145.996
"3266",-0.654207,0.456331,-1.28472,0.987835,0.839698,1.07593,1.69623,0.530453,0,-0.700179,1.3306,0.91485,0.502729,-1.49572,0.770201,-0.0711774,-0.150276,-144.479
"3267",-0.476501,1.27511,-1.08126,0.252245,1.28416,0.658686,2.27242,0.564263,0,-0.478148,1.03299,0.107439,-0.305301,-1.89441,0.504136,0.70939,0.618255,-145.896
"3268",-0.617139,0.810142,1.30768,0.904438,1.50282,0.440525,1.92122,0.164777,0,-1.83812,1.21164,0.579107,0.153372,-4.60038,-1.87656,0.0632182,-0.0434317,-151.355
"3269",-0.508683,0.311202,0.583065,0.955813,1.15342,1.10802,1.63843,0.111173,0,-1.18421,1.20408,1.07651,0.645456,-3.81732,-1.08963,0.0222302,-0.12119,-146.571
"3270",-0.0606675,0.824752,-0.737252,0.951343,1.67876,0.975401,1.07092,0.100759,0,-1.80175,0.713471,0.570414,0.134561,-2.49709,0.211017,0.025669,-0.109689,-142.956
"3271",0.352364,0.792415,-1.13155,0.956106,3.11815,0.415186,1.14997,0.0793932,0,-2.01145,0.358533,0.584235,0.167562,-1.96057,0.609073,-0.000608125,-0.110219,-145.075
"3272",0.532841,0.58331,-1.63639,0.890452,2.16749,0.570774,1.08642,0.085086,0,-1.75306,0.171074,0.784324,0.376877,-1.22331,1.1328,0.040509,-0.0571881,-144.569
"3273",-0.411218,0.768127,-0.0614186,0.722337,1.733,0.716259,3.34806,0.414879,0,-1.50483,0.968494,0.611865,0.19176,-3.13198,-0.511987,0.240645,0.136745,-142.876
"3274",-1.08705,0.625785,0.661114,0.626747,1.04644,0.795599,2.49798,0.444466,0,-0.597896,1.76099,0.750466,0.335449,-3.61591,-1.16974,0.309267,0.210426,-144.633
"3275",0.746053,0.830156,-0.212514,0.197809,1.10201,0.640627,1.72304,0.602062,0,-2.65043,-0.018783,0.552506,0.131613,-2.83828,-0.293987,0.752257,0.642051,-144.396
"3276",-0.273439,1.41513,-0.76259,0.606225,0.807284,0.497491,0.707746,1.42699,0,-0.682017,0.810116,-0.0463744,-0.457727,-2.00693,0.217383,0.321741,0.234564,-147.623
"3277",-0.509702,1.54711,-0.778083,0.773321,0.73743,0.548162,0.773081,0.786194,0,-0.418653,0.960502,-0.17887,-0.576227,-2.05225,0.186438,0.162968,0.0980717,-148.563
"3278",0.0202072,1.30412,-0.540583,0.678622,0.559816,0.498887,0.899158,1.07894,0,-0.582543,0.684198,0.06694,-0.348128,-2.0893,0.0530167,0.243617,0.14038,-146.2
"3279",-0.323457,1.31447,-0.747893,0.839983,0.648996,0.5948,0.992371,1.2577,0,-0.34075,0.834395,0.0506834,-0.352495,-1.79536,0.175025,0.0605782,0.0193046,-145.727
"3280",-0.297907,1.287,-0.725392,0.814718,0.656083,0.627012,1.0002,1.31933,0,-0.349428,0.829299,0.0580486,-0.31453,-1.80966,0.160932,0.0696475,0.0507566,-149.301
"3281",0.377274,1.06163,-1.36427,0.835537,1.40581,0.349318,1.19806,1.62662,0,-2.21618,0.136268,0.325856,-0.0904543,-1.82448,0.710009,0.134715,0.0760418,-145.964
"3282",-0.190178,1.25876,-0.754361,0.0152222,0.663927,0.51288,1.06654,1.0627,0,-1.2042,0.940053,0.127407,-0.297727,-2.26252,0.243747,0.944314,0.826548,-144.561
"3283",-0.333804,1.25819,-1.3205,-0.207641,0.973498,0.327471,1.04985,1.30104,0,-1.15519,1.02826,0.111586,-0.295841,-1.68298,0.785311,1.14986,1.05907,-145.51
"3284",-0.18449,0.235035,-1.61359,-0.0686584,0.858459,0.865823,0.95618,0.877358,0,-1.29055,0.834349,1.15674,0.7251,-1.36152,1.11087,1.02385,0.894779,-147.065
"3285",-0.694563,0.282101,-1.63501,0.0517703,1.18413,0.852157,1.12623,0.780621,0,-0.653396,1.46947,1.09988,0.675959,-1.41377,1.16659,0.909141,0.766371,-143.355
"3286",-0.506067,-0.399729,-0.860871,0.0935296,1.25449,1.05921,0.956823,0.612949,0,-0.861746,1.13938,1.76958,1.35866,-2.10313,0.341218,0.850063,0.742846,-145.771
"3287",0.588619,-0.441547,-0.719499,0.271204,1.73996,1.02261,0.913988,0.612928,0,-1.97152,-0.00926205,1.80764,1.40675,-2.10248,0.192636,0.64945,0.572561,-148.649
"3288",0.535997,0.482232,-0.94061,0.642098,1.50064,0.557962,1.09682,0.239098,0,-2.98892,0.196337,0.920157,0.473597,-2.4128,0.419451,0.341982,0.199447,-147.942
"3289",0.544597,0.437215,-1.20049,0.608236,1.39125,0.519304,1.20206,0.27201,0,-2.59325,0.10241,0.97586,0.52409,-2.26874,0.653042,0.397966,0.24689,-149.219
"3290",0.0505995,1.13606,-0.899177,0.956575,1.31909,0.281146,1.2282,0.182045,0,-2.06657,0.663532,0.259444,-0.175223,-2.67735,0.408309,0.0502927,-0.128481,-147.245
"3291",-0.344294,0.982642,-0.79597,1.1216,2.59415,0.289647,0.88128,0.267584,0,-0.646443,1.05627,0.371723,-0.0144744,-1.9927,0.257786,-0.201509,-0.258695,-152.044
"3292",-0.645854,1.19364,-0.232949,0.836788,2.02536,0.356447,1.7194,0.12177,0,-1.74048,1.44315,0.192178,-0.240665,-3.12186,-0.22038,0.137863,-0.0307579,-145.653
"3293",-0.398322,1.23147,-0.18259,0.926215,2.10698,0.396316,1.64924,0.101863,0,-1.6247,0.912346,0.171248,-0.266941,-3.2928,-0.384827,0.0756812,-0.0685464,-145.212
"3294",-0.598306,1.36053,-1.26267,0.893241,0.781617,0.406201,0.992491,0.0643109,0,-0.645381,1.11776,0.020619,-0.39972,-1.75868,0.674069,0.0669531,-0.0278231,-148.345
"3295",-0.617816,1.34516,-1.25551,0.891894,0.77638,0.403977,1.01125,0.060438,0,-0.622203,1.15554,0.0303041,-0.384036,-1.74746,0.681939,0.0602609,-0.0307043,-147.754
"3296",0.103688,1.16016,-1.70719,0.96954,1.81278,0.342939,0.952456,0.141035,0,-2.26786,0.722783,0.227406,-0.202523,-1.49162,1.26137,-0.00227263,-0.161599,-151.296
"3297",-0.0249772,1.28706,-2.00967,0.991229,1.60386,0.312101,0.976995,0.122429,0,-2.2191,0.616124,0.114096,-0.31735,-1.62146,1.45427,0.0178103,-0.126033,-149.421
"3298",1.7444,1.71416,-1.34408,0.757651,1.86798,0.841275,0.698586,0.232643,0,-3.119,-0.967855,-0.345224,-0.75974,-1.47303,0.89927,0.163185,0.0427112,-151.17
"3299",0.303239,1.37833,-2.18632,0.854667,2.54643,0.197954,1.40527,0.276011,0,-2.03333,0.340998,0.0136726,-0.413158,-1.10101,1.62329,0.1287,0.0145386,-146.504
"3300",0.601785,1.46618,-1.9487,0.721511,2.27969,0.251138,1.4554,0.376765,0,-2.29709,-0.0401706,-0.0815696,-0.50146,-1.21335,1.37189,0.245504,0.144914,-145.337
"3301",0.956133,1.62622,-1.72837,0.841915,2.21406,0.307078,0.70408,0.0661701,0,-1.71961,-0.303394,-0.263663,-0.66629,-0.877453,1.20355,0.0615995,-0.00256734,-152.253
"3302",0.386505,1.45397,-2.00505,0.90763,2.73369,0.268065,0.908239,0.134104,0,-2.16392,0.312052,-0.0602635,-0.494007,-1.28738,1.4926,0.0776884,-0.0692742,-146.954
"3303",0.386242,1.24742,-1.36489,0.832413,3.6437,0.335747,0.852439,0.162955,0,-1.72108,0.199743,0.124496,-0.281651,-1.55558,0.807176,0.107466,0.027184,-145.158
"3304",-0.365177,0.0409287,-1.56613,0.823026,3.97114,1.08333,1.56557,0.126485,0,-2.41812,1.04538,1.36818,0.923068,-2.19924,1.011,0.193723,0.0431704,-145.764
"3305",-0.184844,0.31675,-0.622278,0.807473,4.13116,1.45126,1.15782,0.233424,0,-1.4579,0.771757,1.06785,0.645967,-2.59584,0.0584375,0.166999,0.0533931,-142.867
"3306",-0.676964,0.155888,-0.333696,0.644609,3.39882,2.17348,1.3023,0.258605,0,-1.11911,1.34883,1.2297,0.797822,-2.93964,-0.180957,0.331224,0.187299,-144.534
"3307",-0.265309,1.69231,-1.01289,0.770943,3.91496,1.18976,0.976952,0.887599,0,-1.76322,0.77131,-0.303684,-0.717624,-2.23466,0.412959,0.200836,0.115756,-145.982
"3308",0.0371526,1.55167,-0.219967,0.70088,2.75618,1.09091,1.42001,0.473737,0,-2.16411,0.595194,-0.172816,-0.582895,-2.94876,-0.348792,0.256369,0.172865,-145.175
"3309",-0.141525,0.370174,-1.10658,0.935936,1.27188,1.94592,1.27267,0.108267,0,-1.47977,0.724472,1.01101,0.589737,-1.93648,0.536645,0.0178309,-0.077603,-144.504
"3310",-0.259571,1.27421,0.633213,1.01247,0.974465,0.703878,1.77198,0.10949,0,-1.15587,0.941522,0.109638,-0.308107,-3.61587,-1.16766,-0.0574413,-0.155349,-146.148
"3311",0.648894,0.781401,-0.0526899,0.901524,0.769836,1.10088,1.83785,0.0408977,0,-1.94084,-0.0578613,0.580504,0.176817,-2.71429,-0.521301,0.0104474,-0.0389843,-149.165
"3312",-0.684102,0.943538,-1.20808,0.94412,1.0985,0.6591,2.03892,0.691942,0,-1.07908,1.46164,0.448091,0.00780854,-1.9489,0.741727,0.0248061,-0.134282,-141.681
"3313",0.234907,0.276768,0.163602,1.13713,1.01386,1.22604,1.41285,0.417479,0,-1.68785,0.364474,1.09611,0.687872,-3.24447,-0.726612,-0.180542,-0.272633,-144.299
"3314",0.250482,0.234848,-0.490456,0.655996,2.16703,1.5854,2.80009,2.09361,0,-2.32947,0.473843,1.15399,0.72689,-2.70115,-0.0323716,0.310531,0.192711,-140.54
"3315",0.468882,0.757748,-0.37795,0.387642,1.55868,1.42814,2.83873,1.7288,0,-2.19848,0.179215,0.626153,0.200311,-2.76313,-0.168924,0.576626,0.462741,-140.449
"3316",0.872867,0.470079,-0.207575,0.0484359,1.68128,1.57385,2.65443,1.55344,0,-2.49821,-0.197628,0.911552,0.488654,-2.97797,-0.346936,0.917819,0.8105,-142.526
"3317",0.00206381,0.656444,-0.874255,0.380949,1.92119,1.38575,2.52397,1.21224,0,-2.20103,0.694919,0.73737,0.303515,-2.50313,0.381682,0.605808,0.446142,-140.817
"3318",-0.156871,-0.256437,-1.24687,0.71428,1.8447,1.19816,2.1802,0.468217,0,-1.39346,0.848393,1.6357,1.21954,-1.79916,0.711893,0.238353,0.141179,-140.976
"3319",-0.383979,-0.0698682,-1.42269,0.836315,2.09303,1.30478,1.72068,0.388733,0,-1.66088,1.056,1.46331,1.02928,-1.90386,0.884895,0.14486,0.0147703,-140.435
"3320",-0.477425,0.46115,-1.32547,0.732179,2.41622,0.91616,2.04394,0.494101,0,-2.25502,1.13732,0.935225,0.498876,-2.36138,0.796511,0.27091,0.111961,-141.29
"3321",-0.00892836,0.217428,-1.48297,0.787223,1.70839,1.36677,1.50587,0.202084,0,-1.79286,0.727222,1.15721,0.74148,-1.64347,0.980506,0.166801,0.0461739,-142.028
"3322",0.0451741,1.01247,-1.57019,0.643893,0.819267,0.978845,1.78876,0.525341,0,-0.852214,0.59317,0.353518,-0.0468485,-1.16645,0.998935,0.280362,0.229263,-142.259
"3323",-0.909164,0.8272,-1.52584,0.460293,1.10119,0.865396,1.00115,0.69313,0,-0.461844,1.64304,0.55217,0.136977,-1.36759,1.01265,0.48025,0.385933,-142.982
"3324",-0.586102,1.42682,-0.971399,0.624006,1.09454,0.440776,0.960212,0.431762,0,-1.44843,1.33187,-0.0348957,-0.469826,-2.21105,0.496242,0.343614,0.193301,-144.724
"3325",-0.531464,1.17405,-1.03486,0.8982,0.99711,0.262441,0.894499,0.551966,0,-0.491708,1.10748,0.204322,-0.208071,-1.73585,0.43481,0.035899,-0.0154954,-144.882
"3326",0.0171608,1.32246,-0.775659,0.705115,1.66976,0.425897,1.7867,0.745786,0,-2.16119,0.528307,0.069436,-0.357546,-2.39361,0.213915,0.259692,0.152911,-142.204
"3327",-0.38426,1.1714,-0.353554,0.848598,1.30762,0.537462,1.54568,1.02415,0,-1.1184,0.906843,0.205822,-0.20225,-2.54665,-0.265812,0.087968,0.0437637,-141.976
"3328",-0.608864,1.08974,-0.510961,1.44687,0.795758,0.455037,1.48249,0.501064,0,-0.858333,1.08013,0.293899,-0.121737,-2.70007,-0.0618259,-0.471687,-0.586994,-147.872
"3329",-0.587816,1.12346,-0.487068,1.46418,0.835707,0.457312,1.55384,0.492414,0,-0.818173,1.09596,0.274333,-0.155077,-2.76674,-0.127765,-0.472386,-0.576755,-146.405
"3330",-0.333895,1.07281,-0.754763,1.34193,1.20193,0.71226,0.954938,0.571322,0,-0.879914,1.00171,0.304271,-0.113133,-1.99485,0.221276,-0.417827,-0.494426,-143.401
"3331",0.671957,0.906261,-0.438553,1.08215,1.18552,0.558751,1.00321,0.787596,0,-1.76059,0.0628974,0.484917,0.0555496,-2.57311,-0.072951,-0.112613,-0.237132,-145.471
"3332",0.181045,0.639035,0.26369,1.10199,1.3921,0.43683,1.12743,0.406155,0,-1.5146,0.337107,0.743698,0.322891,-3.26731,-0.82947,-0.147572,-0.246596,-147.385
"3333",-1.24116,0.711503,0.0685709,1.06192,1.13148,0.883526,1.37278,0.436693,0,-0.591882,1.88781,0.688962,0.250923,-3.40296,-0.614933,-0.0692515,-0.208047,-144.383
"3334",-1.08126,0.468035,0.0302267,1.0015,1.36157,0.763799,1.27257,0.597829,0,-1.07114,1.71887,0.931296,0.494204,-3.33322,-0.598396,-0.0186882,-0.133047,-143.955
"3335",-1.12378,0.51726,0.055591,0.969883,1.43351,0.699389,1.29382,0.540679,0,-0.98252,1.70296,0.870403,0.44511,-3.37156,-0.59422,0.00609543,-0.123233,-143.814
"3336",-1.28981,0.0397026,0.89883,0.433572,1.69504,0.942863,1.44687,0.715042,0,-0.869598,1.89308,1.35131,0.922965,-4.17629,-1.43853,0.543136,0.415335,-146.701
"3337",-1.43592,0.541642,0.864742,0.324141,1.17763,0.766818,1.49352,1.07589,0,-1.32894,2.20232,0.861416,0.411681,-4.66404,-1.33184,0.690887,0.488643,-148.679
"3338",-1.20575,0.398612,0.0567607,0.486679,1.14629,0.56888,1.30719,0.849179,0,-1.8826,1.93357,0.99152,0.562524,-3.71393,-0.572991,0.504681,0.359419,-149.009
"3339",-0.149835,0.790861,-0.654452,1.01192,0.815024,0.627837,0.846884,0.188232,0,-0.876505,0.80337,0.586199,0.174559,-2.2463,0.120514,-0.0638007,-0.16015,-144.981
"3340",-0.407145,0.616348,-0.91707,1.1845,1.19204,0.792947,0.92079,0.325623,0,-0.954916,0.916649,0.776361,0.344139,-2.18948,0.341663,-0.209132,-0.325576,-146.285
"3341",-1.86266,0.828464,-0.299137,0.876897,0.999926,1.17962,1.30491,0.195998,0,-0.400225,2.66826,0.553532,0.122019,-3.24872,-0.1911,0.110535,-0.0519518,-154.026
"3342",-2.28082,0.048324,-0.389357,0.907851,1.00487,1.21719,1.1995,0.121886,0,-0.0755044,2.81941,1.32603,0.913998,-2.94541,-0.206664,0.0554476,-0.0349827,-154.456
"3343",-0.512559,1.33077,-1.91428,0.927589,1.91621,0.508522,1.18333,0.0518673,0,-2.89655,0.993784,0.0628767,-0.361036,-1.69632,1.31666,0.0586206,-0.0497058,-150.926
"3344",-1.88372,1.08702,-2.52612,0.898832,1.44282,0.260151,2.24284,0.0518478,0,-0.584683,2.43517,0.299092,-0.119254,-0.993618,1.95778,0.086926,-0.0325665,-152.845
"3345",0.0213376,1.22428,-2.12032,0.925802,2.3316,0.241528,1.83132,0.0714407,0,-2.18458,0.594233,0.178555,-0.259216,-1.36955,1.56772,0.0746183,-0.0661259,-146.205
"3346",-0.0185953,1.07179,-1.62845,0.886957,1.08876,0.298278,2.70293,0.0528297,0,-1.45678,0.658803,0.308212,-0.105892,-1.53305,1.07763,0.0806203,-0.0255729,-146.46
"3347",0.00210592,1.26696,-1.23163,0.829405,0.609415,0.197962,1.83692,0.0700446,0,-0.788798,0.646059,0.108304,-0.307291,-1.44659,0.740431,0.095496,-0.00667026,-150.205
"3348",-1.05403,1.00082,-0.284547,0.930583,1.15657,0.270391,1.58031,0.0910203,0,-0.331535,1.68221,0.390268,-0.0415447,-2.69218,-0.241966,0.0278352,-0.0906671,-145.477
"3349",-1.25851,1.21254,0.0571845,0.909784,1.00933,0.550956,2.43703,0.046326,0,-0.524422,1.84324,0.178891,-0.248729,-2.99632,-0.624087,0.034647,-0.045904,-149.21
"3350",-0.522764,0.827411,0.48324,0.940473,1.09161,0.643587,3.04148,0.0429891,0,-0.984081,0.974186,0.54503,0.138627,-3.46312,-1.06946,0.00266864,-0.075229,-147.958
"3351",-0.576582,0.876576,0.673309,0.948758,1.29525,0.524812,2.75454,0.0632569,0,-0.927754,1.30835,0.488766,0.0815623,-3.62272,-1.18215,-0.0174906,-0.110522,-147.334
"3352",-1.05521,1.00905,1.21597,0.978195,1.13717,0.301105,2.35406,0.0621148,0,-0.567538,1.62387,0.367508,-0.0395722,-4.31194,-1.78296,-0.0236431,-0.111011,-148.997
"3353",-1.50703,0.256625,-0.76562,0.901009,1.10993,0.84897,2.64895,0.0977938,0,-0.803679,2.27366,1.13738,0.696109,-2.75587,0.303144,0.0943246,-0.0925607,-146.867
"3354",-0.482054,1.01015,0.0353034,0.917647,1.59856,0.671521,1.54221,0.0466352,0,-0.70477,1.00407,0.369634,-0.0439051,-3.10494,-0.615032,0.0499969,-0.0499196,-147.183
"3355",-0.225301,1.12403,-0.964611,0.922668,0.566757,0.684058,1.61491,0.0495022,0,-1.08716,0.945951,0.254051,-0.170849,-2.05042,0.489077,0.032188,-0.112831,-149.493
"3356",-0.655991,1.17863,-1.96491,0.840219,0.599307,0.182993,1.06391,0.0320961,0,-0.597102,1.40396,0.198485,-0.226596,-0.835194,1.4607,0.0884161,-0.00823156,-156.117
"3357",-0.688206,1.20017,-2.18144,0.889272,0.613111,0.18006,1.22828,0.0239395,0,-0.678761,1.3193,0.186783,-0.233671,-0.797871,1.60798,0.0674356,-0.0139455,-155.077
"3358",-0.833622,1.11784,-1.69118,0.828095,0.696896,0.19669,1.26081,0.0462491,0,-0.537731,1.59884,0.261584,-0.163614,-1.29651,1.24263,0.121683,-0.0302014,-155.033
"3359",-1.15034,1.01592,-1.86206,0.820885,0.86187,0.206561,1.55708,0.0467831,0,-0.853379,1.86684,0.37183,-0.0553572,-1.28429,1.38502,0.137797,-0.00194337,-156.157
"3360",-0.76297,1.12233,-0.735859,0.843059,1.12889,0.254622,0.98682,0.0375773,0,0.307148,1.5301,0.24764,-0.164574,-1.86149,0.238081,0.0781061,-0.00731294,-152.519
"3361",-0.820002,1.19094,-0.759747,0.899033,0.919275,0.220831,1.00804,0.0126344,0,-0.229561,1.31277,0.175111,-0.217945,-2.01883,0.141306,0.0256898,-0.00589124,-151.875
"3362",-0.145235,1.15007,-2.71621,0.95576,2.24818,0.572433,1.8185,0.0466144,0,-2.17015,0.673875,0.237658,-0.187404,-0.630864,2.11335,0.0208142,-0.0803797,-150.674
"3363",-0.95938,1.23973,-2.47505,0.908932,1.41565,0.498622,1.6768,0.0432421,0,-0.514793,1.60664,0.140878,-0.268812,-0.580652,1.95285,0.0454754,-0.0577716,-153.362
"3364",-1.2726,1.13871,-1.57069,0.868686,2.10081,0.4884,1.13796,0.0560092,0,0.151144,2.04105,0.236974,-0.182919,-1.30336,1.05625,0.0767073,-0.0276377,-150.687
"3365",-1.25402,1.06295,-1.76618,0.881449,2.3258,0.418056,1.06657,0.0542821,0,0.225698,2.03548,0.319681,-0.097525,-1.154,1.27213,0.0696909,-0.03914,-153.737
"3366",-0.849078,1.11373,-1.72287,0.883107,2.15856,0.383389,1.02021,0.0368998,0,-0.276715,1.6041,0.265478,-0.152554,-1.08295,1.19326,0.0525707,-0.028936,-148.402
"3367",-0.838619,1.09609,-1.85276,0.890234,2.7875,0.299282,0.952761,0.0605625,0,-0.812322,1.40687,0.288943,-0.135811,-1.13319,1.3268,0.0577613,-0.0550552,-148.802
"3368",-1.62111,0.86272,-2.00686,0.886935,2.39186,0.223921,1.06758,0.0966675,0,0.198401,2.24732,0.526363,0.10381,-0.929361,1.42364,0.0637148,-0.00742665,-150.554
"3369",-1.38925,0.764338,-1.5624,0.879865,1.88728,0.253604,0.869233,0.0731544,0,0.218821,2.0111,0.617511,0.199186,-1.24196,0.980951,0.0565595,-0.0055758,-150.205
"3370",-0.70462,0.646764,-1.59049,0.916656,1.22411,0.39716,0.755716,0.115679,0,-0.160978,1.34638,0.733892,0.315837,-1.17341,1.0266,0.0206966,-0.0508697,-147.17
